"tblCodeID_Species","ScientificName","AphiaID","ITSN","NODC","tblCodeID_Kingdom","tblCodeID_Phylum","tblCodeID_Class","tblCodeID_Order","tblCodeID_Family","tblCodeID_Genus","tblCodeID_Vernacular","Kingdom","Phylum","Class","Order","Family","Genus","Species","Vernacular","Authority"
5885,"Galeorhinus galeus",105820,NA,NA,873,890,939,1024,4155,3039,6718,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Triakidae","Galeorhinus","Galeorhinus galeus","tope","(Linnaeus, 1758)"
5886,"Gammaridea   ",1207,NA,NA,873,903,975,1003,NA,NA,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","","","Gammaridea","","Latreille, 1802"
5890,"Glycera   ",129296,NA,NA,873,875,938,1150,3847,3051,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","Glycera","Glycera","","Savigny, 1818"
5891,"Glyceridae   ",952,NA,NA,873,875,938,1150,3847,NA,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae","","Glyceridae","","Grube, 1850"
5892,"Gnathioidea   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
5893,"Gobioidei   ",151743,NA,NA,873,890,984,1146,NA,NA,NA,"Animalia","Chordata","Actinopterygii","Perciformes","","","Gobioidei","",""
5894,"Gobius",125988,NA,NA,873,890,984,1146,3850,3055,NA,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Gobius","Gobius","","Linnaeus, 1758"
5895,"Gobius niger  ",126892,NA,NA,873,890,984,1146,3850,3055,6719,"Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Gobius","Gobius niger","black goby","Linnaeus, 1758"
5896,"Goniada emerita  ",130137,NA,NA,873,875,938,1150,3853,3060,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Goniadidae","Goniada","Goniada emerita","","Audouin & Milne-Edwards, 1833"
5897,"Gymnammodytes semisquamatus  ",126754,NA,NA,873,890,984,1146,3668,3064,6720,"Animalia","Chordata","Actinopterygii","Perciformes","Ammodytidae","Gymnammodytes","Gymnammodytes semisquamatus","smooth sandeel","(Jourdain, 1879)"
5898,"Harmothoe impar",130770,NA,NA,873,875,938,1150,4047,3075,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Harmothoe","Harmothoe impar","","(Johnston, 1839)"
5899,"Harpacticidae   ",115153,NA,NA,873,903,957,1087,3859,NA,NA,"Animalia","Arthropoda","Maxillopoda","Harpacticoida","Harpacticidae","","Harpacticidae","","Dana, 1846"
5900,"Harpacticoida",1102,NA,NA,873,903,957,1087,NA,NA,NA,"Animalia","Arthropoda","Maxillopoda","Harpacticoida","","","Harpacticoida","","Sars, 1903"
5901,"Helicolenus dactylopterus  ",127251,NA,NA,873,890,984,1169,4097,3078,6721,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","Helicolenus","Helicolenus dactylopterus","blue-mouth","(Delaroche, 1809)"
5902,"Heteromastus   ",129214,NA,NA,873,875,938,NA,3729,3083,NA,"Animalia","Annelida","Polychaeta","","Capitellidae","Heteromastus","Heteromastus","","Eisig, 1887"
5903,"Heterorhabdus   ",104178,NA,NA,873,903,957,1022,3868,3084,NA,"Animalia","Arthropoda","Maxillopoda","Calanoida","Heterorhabdidae","Heterorhabdus","Heterorhabdus","","Giesbrecht in Giesbrecht & Schmeil, 1898"
5904,"Hiatella",138068,NA,NA,873,876,928,6613,3870,3087,NA,"Animalia","Mollusca","Bivalvia","[unassigned] Euheterodonta","Hiatellidae","Hiatella","Hiatella","","Bosc, 1801"
5905,"Hiatella arctica  ",140103,NA,NA,873,876,928,6613,3870,3087,6722,"Animalia","Mollusca","Bivalvia","[unassigned] Euheterodonta","Hiatellidae","Hiatella","Hiatella arctica","wrinkled rockborer","(Linnaeus, 1767)"
5906,"Hippoglossoides   ",126115,NA,NA,873,890,984,1151,4039,3090,NA,"Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides","","Gottsche, 1835"
5907,"Hippolyte   ",106987,NA,NA,873,903,975,1055,3871,3092,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Hippolytidae","Hippolyte","Hippolyte","","Leach, 1814"
5908,"Hippolyte varians  ",107518,NA,NA,873,903,975,1055,3871,3092,6723,"Animalia","Arthropoda","Malacostraca","Decapoda","Hippolytidae","Hippolyte","Hippolyte varians","chamaeleon prawn","Leach, 1814"
5909,"Hippolyte zostericola  ",158361,NA,NA,873,903,975,1055,3871,3092,6724,"Animalia","Arthropoda","Malacostraca","Decapoda","Hippolytidae","Hippolyte","Hippolyte zostericola","zostera shrimp","(Smith, 1873)"
5910,"Hirudinea",2041,NA,NA,873,875,948,NA,NA,NA,6725,"Animalia","Annelida","Clitellata","","","","Hirudinea","leeches",""
5911,"Hololepida   ",174506,NA,NA,873,875,938,1150,4047,3093,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Hololepida","Hololepida","","Moore, 1905"
5912,"Holothuroidea   ",123083,NA,NA,873,909,986,NA,NA,NA,6726,"Animalia","Echinodermata","Holothuroidea","","","","Holothuroidea","sea cucumbers",""
5913,"Hyas araneus  ",107322,NA,NA,873,903,975,1055,3988,3097,6727,"Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae","Hyas","Hyas araneus","great spider crab","(Linnaeus, 1758)"
5914,"Hyas coarctatus  ",107323,NA,NA,873,903,975,1055,3988,3097,6728,"Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae","Hyas","Hyas coarctatus","contracted crab","Leach, 1816"
5915,"Hydrozoa   ",1337,NA,NA,873,911,968,NA,NA,NA,6729,"Animalia","Cnidaria","Hydrozoa","","","","Hydrozoa","hydromedusae","Owen, 1843"
5916,"Hymenodora   ",107021,NA,NA,873,903,975,1055,3986,3101,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Oplophoridae","Hymenodora","Hymenodora","","Sars, 1877"
5917,"Hyperia   ",101796,NA,NA,873,903,975,1003,3876,3102,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Hyperia","Hyperia","","Latreille, 1823"
5918,"Hyperia galba  ",103251,NA,NA,873,903,975,1003,3876,3102,6730,"Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Hyperia","Hyperia galba","big-eye amphipod","(Montagu, 1815)"
5919,"Hyperiidae   ",101417,NA,NA,873,903,975,1003,3876,NA,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","","Hyperiidae","","Dana, 1852"
5920,"Hyperoplus lanceolatus",126756,NA,NA,873,890,984,1146,3668,3103,6731,"Animalia","Chordata","Actinopterygii","Perciformes","Ammodytidae","Hyperoplus","Hyperoplus lanceolatus","launce","(Le Sauvage, 1824)"
5921,"Idotea   ",118454,NA,NA,873,903,975,1093,3878,3105,NA,"Animalia","Arthropoda","Malacostraca","Isopoda","Idoteidae","Idotea","Idotea","","Fabricius, 1798"
5922,"Idotheidae   ",196133,NA,NA,873,903,975,1093,3879,NA,NA,"Animalia","Arthropoda","Malacostraca","Isopoda","Idotheidae","","Idotheidae","","auctorum"
5923,"Iliacantha   ",415506,NA,NA,873,903,975,1055,3900,3106,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Leucosiidae","Iliacantha","Iliacantha","","Stimpson, 1871"
5924,"Iliacantha subglobosa  ",421932,NA,NA,873,903,975,1055,3900,3106,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Leucosiidae","Iliacantha","Iliacantha subglobosa","","Stimpson, 1871"
5925,"Jaera   ",118364,NA,NA,873,903,975,1093,3885,3109,NA,"Animalia","Arthropoda","Malacostraca","Isopoda","Janiridae","Jaera","Jaera","","Leach, 1814"
5926,"Lampropidae   ",110381,NA,NA,873,903,975,1048,3891,NA,NA,"Animalia","Arthropoda","Malacostraca","Cumacea","Lampropidae","","Lampropidae","","Sars, 1878"
5927,"Leiurus aculeatus  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
5928,"Lepadogaster lepadogaster  ",126518,NA,NA,873,890,984,1083,3849,3140,6732,"Animalia","Chordata","Actinopterygii","Gobiesociformes","Gobiesocidae","Lepadogaster","Lepadogaster lepadogaster","shore clingfish","(Bonnaterre, 1788)"
5929,"Lepidopleurus   ",138116,NA,NA,873,876,930,1097,3896,3143,NA,"Animalia","Mollusca","Polyplacophora","Lepidopleurida","Leptochitonidae","Lepidopleurus","Lepidopleurus","","Leach in Risso, 1826"
5930,"Lepidorhombus whiffiagonis",127146,NA,NA,873,890,984,1151,4094,3145,6733,"Animalia","Chordata","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","whiff","(Walbaum, 1792)"
5931,"Leptocardia   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
5933,"Leptomysis gracilis  ",120052,NA,NA,873,903,975,1116,3954,3153,NA,"Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","Leptomysis","Leptomysis gracilis","","(G.O. Sars, 1864)"
5934,"Leucoraja naevus",105876,NA,NA,873,890,939,1161,4075,3161,NA,"Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","Leucoraja naevus","","(Müller & Henle, 1841)"
5935,"Leucothoe   ",101580,NA,NA,873,903,975,1003,3901,3162,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Leucothoidae","Leucothoe","Leucothoe","","Leach, 1814"
5936,"Leucothoe spinicarpa  ",102470,NA,NA,873,903,975,1003,3901,3162,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Leucothoidae","Leucothoe","Leucothoe spinicarpa","","(Abildgaard, 1789)"
5937,"Ligia   ",146998,NA,NA,873,903,975,1093,3903,3165,NA,"Animalia","Arthropoda","Malacostraca","Isopoda","Ligiidae","Ligia","Ligia","","Fabricius, 1798"
5938,"Lima   ",138125,NA,NA,873,876,928,6629,3904,3166,NA,"Animalia","Mollusca","Bivalvia","Limoida","Limidae","Lima","Lima","","Bruguière, 1797"
5939,"Lima pellucida  ",540271,NA,NA,873,876,928,6629,3904,3166,NA,"Animalia","Mollusca","Bivalvia","Limoida","Limidae","Lima","Lima pellucida","","C. B. Adams, 1848"
5941,"Littorina planaxis  ",445648,NA,NA,873,876,947,1102,3909,3177,NA,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","Littorina planaxis","","G.B. Sowerby I, 1844"
5942,"Loliginidae   ",11734,NA,NA,873,876,981,1115,3910,NA,NA,"Animalia","Mollusca","Cephalopoda","Myopsida","Loliginidae","","Loliginidae","","Lesueur, 1821"
5943,"Loligo   ",138139,NA,NA,873,876,981,1115,3910,3180,NA,"Animalia","Mollusca","Cephalopoda","Myopsida","Loliginidae","Loligo","Loligo","","Lamarck, 1798"
5944,"Loligo illecebrosus  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
5945,"Loligo plei  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
5946,"Lophiidae   ",125493,NA,NA,873,890,984,1103,3911,NA,6734,"Animalia","Chordata","Actinopterygii","Lophiiformes","Lophiidae","","Lophiidae","goosefishes",""
5947,"Lophius   ",125802,NA,NA,873,890,984,1103,3911,3181,NA,"Animalia","Chordata","Actinopterygii","Lophiiformes","Lophiidae","Lophius","Lophius","","Linnaeus, 1758"
5948,"Lophogaster typicus  ",119936,NA,NA,873,903,975,1105,3913,3182,NA,"Animalia","Arthropoda","Malacostraca","Lophogastrida","Lophogastridae","Lophogaster","Lophogaster typicus","","M. Sars, 1857"
5949,"Loxorhynchus   ",390853,NA,NA,873,903,975,1055,3818,3184,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Loxorhynchus","Loxorhynchus","","Stimpson, 1857"
5950,"Lumbricus capitatus  ",154895,NA,NA,873,875,938,NA,NA,3188,NA,"Animalia","Annelida","Polychaeta","","","Lumbricus","Lumbricus capitatus","","Fabricius, 1780"
5951,"Lumpenus lumpretaeformis  ",127074,NA,NA,873,890,984,1146,4123,3191,6735,"Animalia","Chordata","Actinopterygii","Perciformes","Stichaeidae","Lumpenus","Lumpenus lumpretaeformis","snakeblenny","(Walbaum, 1792)"
5952,"Lysianassidae",101395,NA,NA,873,903,975,1003,3921,NA,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Lysianassidae","","Lysianassidae","","Dana, 1849"
5953,"Macrocoeloma trispinosum  ",421982,NA,NA,873,903,975,1055,3926,3196,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Majidae","Macrocoeloma","Macrocoeloma trispinosum","","(Latreille, 1825)"
5954,"Macropipus   ",106926,NA,NA,873,903,975,1055,4053,3199,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae","Macropipus","Macropipus","","Prestandrea, 1833"
5955,"Macropipus arcuatus  ",148471,NA,NA,873,903,975,1055,4053,3199,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae","Macropipus","Macropipus arcuatus","","Leach, 1814"
5956,"Macropipus dupurator  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
5957,"Macropipus marmoreus  ",156229,NA,NA,873,903,975,1055,4053,3199,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae","Macropipus","Macropipus marmoreus","","(Leach, 1814)"
5958,"Macropipus vernalis  ",156230,NA,NA,873,903,975,1055,4053,3199,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae","Macropipus","Macropipus vernalis","","(Risso, 1827)"
5959,"Macrouridae   ",125471,NA,NA,873,890,984,1081,3923,NA,6736,"Animalia","Chordata","Actinopterygii","Gadiformes","Macrouridae","","Macrouridae","rattails","Gilbert & Hubbs, 1916"
5960,"Majidae   ",106760,NA,NA,873,903,975,1055,3926,NA,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Majidae","","Majidae","","Samouelle, 1819"
5961,"Malacostraca   ",1071,NA,NA,873,903,975,NA,NA,NA,NA,"Animalia","Arthropoda","Malacostraca","","","","Malacostraca","",""
5962,"Maldanidae   ",923,NA,NA,873,875,938,NA,3928,NA,NA,"Animalia","Annelida","Polychaeta","","Maldanidae","","Maldanidae","","Malmgren, 1867"
5963,"Marthasterias glacialis  ",123803,NA,NA,873,909,959,1078,3692,3214,NA,"Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Marthasterias","Marthasterias glacialis","","(Linnaeus, 1758)"
5964,"Maurolicus muelleri  ",127312,NA,NA,873,890,984,1182,4122,3215,6737,"Animalia","Chordata","Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus","Maurolicus muelleri","Pearlsides","(Gmelin, 1789)"
5965,"Merluccius merluccius",126484,NA,NA,873,890,984,1081,3934,3224,6738,"Animalia","Chordata","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","Merluccius merluccius","hake","(Linnaeus, 1758)"
5967,"Metopa   ",101764,NA,NA,873,903,975,1003,4119,3229,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Stenothoidae","Metopa","Metopa","","Boeck, 1871"
5968,"Metopa borealis  ",103118,NA,NA,873,903,975,1003,4119,3229,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Stenothoidae","Metopa","Metopa borealis","","Sars, 1882"
5969,"Metoporhaphis   ",415630,NA,NA,873,903,975,1055,3880,3230,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Inachidae","Metoporhaphis","Metoporhaphis","","Stimpson, 1860"
5970,"Metoporhaphis calcarata  ",421950,NA,NA,873,903,975,1055,3880,3230,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Inachidae","Metoporhaphis","Metoporhaphis calcarata","","(Say, 1818)"
5971,"Metridia lucens  ",104633,NA,NA,873,903,957,1022,3938,3231,NA,"Animalia","Arthropoda","Maxillopoda","Calanoida","Metridinidae","Metridia","Metridia lucens","","Boeck, 1865"
5972,"Metridium   ",100770,NA,NA,873,911,997,1000,3937,3232,NA,"Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium","Metridium","","de Blainville, 1824"
5973,"Micrasterina   ",510545,NA,NA,873,909,967,1178,NA,NA,NA,"Animalia","Echinodermata","Echinoidea","Spatangoida","","","Micrasterina","","Fischer, 1966"
5974,"Microcalanus pusillus  ",157675,NA,NA,873,903,957,1022,3765,3235,NA,"Animalia","Arthropoda","Maxillopoda","Calanoida","Clausocalanidae","Microcalanus","Microcalanus pusillus","","Sars G.O., 1903"
5975,"Micromesistius poutassou",126439,NA,NA,873,890,984,1081,3839,3238,NA,"Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou","","(Risso, 1827)"
5976,"Micropanope nuttingi  ",422135,NA,NA,873,903,975,1055,4174,3240,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Xanthidae","Micropanope","Micropanope nuttingi","","(Rathbun, 1898)"
5977,"Milnesia   ",325909,NA,NA,873,875,938,1150,3680,3244,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Aphroditidae","Milnesia","Milnesia","",""
5978,"Modiolus americanus  ",420705,NA,NA,873,876,928,1117,3955,3246,NA,"Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Modiolus","Modiolus americanus","","(Leach, 1815)"
5979,"Modiolus modiolus  ",140467,NA,NA,873,876,928,1117,3955,3246,6739,"Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Modiolus","Modiolus modiolus","northern horsemussel","(Linnaeus, 1758)"
5980,"Mollusca   ",51,NA,NA,873,876,NA,NA,NA,NA,6740,"Animalia","Mollusca","","","","","Mollusca","molluscs",""
5981,"Molva dypterygia",126459,NA,NA,873,890,984,1081,3914,3249,6741,"Animalia","Chordata","Actinopterygii","Gadiformes","Lotidae","Molva","Molva dypterygia","blue ling","(Pennant, 1784)"
5982,"Monoculodes carinatus  ",102882,NA,NA,873,903,975,1003,3975,3250,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae","Monoculodes","Monoculodes carinatus","","(Bate, 1857)"
5983,"Montacuta dawsoni  ",152847,NA,NA,873,876,928,6581,3944,3254,NA,"Animalia","Mollusca","Bivalvia","Veneroida","Montacutidae","Montacuta","Montacuta dawsoni","","Jeffreys, 1864"
5984,"Munida   ",106835,NA,NA,873,903,975,1055,3840,3258,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Galatheidae","Munida","Munida","","Leach, 1820"
5985,"Murex fulvescens  ",404466,NA,NA,873,876,947,1121,3950,3259,NA,"Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Murex","Murex fulvescens","","Sowerby, 1834"
5986,"Musculus   ",138225,NA,NA,873,876,928,1117,3955,3260,NA,"Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Musculus","Musculus","","Röding, 1798"
5987,"Mustelus mustelus",105822,NA,NA,873,890,939,1024,4155,3261,6742,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","Mustelus mustelus","sweet william","(Linnaeus, 1758)"
5988,"Mya   ",138211,NA,NA,873,876,928,6606,3952,3262,NA,"Animalia","Mollusca","Bivalvia","Myoida","Myidae","Mya","Mya","","Linnaeus, 1758"
5989,"Myriochele   ",129426,NA,NA,873,875,938,1165,3992,3266,NA,"Animalia","Annelida","Polychaeta","Sabellida","Oweniidae","Myriochele","Myriochele","","Malmgren, 1867"
5990,"Mysidacea",2824,NA,NA,873,903,975,NA,NA,NA,NA,"Animalia","Arthropoda","Malacostraca","","","","Mysidacea","","Haworth, 1825"
5991,"Mytilus edulis",140480,NA,NA,873,876,928,1117,3955,3271,6743,"Animalia","Mollusca","Bivalvia","Mytiloida","Mytilidae","Mytilus","Mytilus edulis","edible blue mussel","Linnaeus, 1758"
5992,"Myxine glutinosa  ",101170,NA,NA,873,890,990,1118,3956,3272,6744,"Animalia","Chordata","Myxini","Myxiniformes","Myxinidae","Myxine","Myxine glutinosa","hagfish","Linnaeus, 1758"
5993,"Natica alderi",152337,NA,NA,873,876,947,1102,3959,3274,NA,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Naticidae","Natica","Natica alderi","","Forbes, 1838"
5995,"Neanthes virens",130392,NA,NA,873,875,938,1150,3966,6745,6746,"Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Neanthes","Neanthes virens","king rag worm","(M. Sars, 1835)"
5996,"Nebalia   ",147031,NA,NA,873,903,975,1120,3961,3277,NA,"Animalia","Arthropoda","Malacostraca","Nebaliacea","Nebaliidae","Nebalia","Nebalia","","Leach, 1814"
5997,"Nebaliacea   ",147028,NA,NA,873,903,975,1120,NA,NA,NA,"Animalia","Arthropoda","Malacostraca","Nebaliacea","","","Nebaliacea","",""
5998,"Nematocarcinus   ",107015,NA,NA,873,903,975,1055,3962,3279,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Nematocarcinidae","Nematocarcinus","Nematocarcinus","","A. Milne-Edwards, 1881b"
5999,"Nephrops   ",106863,NA,NA,873,903,975,1055,3963,3284,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Nephrops","Nephrops","","Leach, 1814"
6000,"Nephrops norvegicus",107254,NA,NA,873,903,975,1055,3963,3284,6747,"Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Nephrops","Nephrops norvegicus","Norway lobster","(Linnaeus, 1758)"
6001,"Nephtyidae   ",956,NA,NA,873,875,938,1150,3965,NA,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","","Nephtyidae","","Grube, 1850"
6002,"NEPHTYS",129370,NA,NA,873,875,938,1150,3965,3286,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys","Nephtys","","Cuvier, 1817"
6003,"Neptunea antiqua",138920,NA,NA,873,876,947,1121,3716,3287,6748,"Animalia","Mollusca","Gastropoda","Neogastropoda","Buccinidae","Neptunea","Neptunea antiqua","red whelk","(Linnaeus, 1758)"
6004,"Nereididae   ",22496,NA,NA,873,875,938,1150,3966,NA,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","","Nereididae","","Johnston, 1865"
6005,"Nereis diversicolor",339374,NA,NA,873,875,938,1150,3966,3289,NA,"Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Nereis diversicolor","","(Müller, 1776)"
6006,"Nicippe tumida",102944,NA,NA,873,903,975,1003,4005,3293,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Pardaliscidae","Nicippe","Nicippe tumida","","Bruzelius, 1859"
6007,"Notomastus   ",129220,NA,NA,873,875,938,NA,3729,3300,NA,"Animalia","Annelida","Polychaeta","","Capitellidae","Notomastus","Notomastus","","Sars, 1850"
6008,"Notomastus latericius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",""
6009,"Nucula   ",138262,NA,NA,873,876,928,8088,3971,3303,NA,"Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula","Nucula","","Lamarck, 1799"
6010,"Nudibranchia",1762,NA,NA,873,876,947,1127,NA,NA,NA,"Animalia","Mollusca","Gastropoda","Nudibranchia","","","Nudibranchia","","Cuvier, 1817"
6011,"Nyctiphanes couchi  ",110698,NA,NA,873,903,975,1072,3829,3306,NA,"Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes couchi","","(Bell, 1853)"
6012,"Nymphon rubrum  ",134705,NA,NA,873,903,977,1139,3972,3307,NA,"Animalia","Arthropoda","Pycnogonida","Pantopoda","Nymphonidae","Nymphon","Nymphon rubrum","","Hodge, 1864"
